,Open,High,Low,Close,Volume
1948,16261.99023,16373.91992,16260.83008,16373.86035,98610000
1949,16378.03027,16505.2793,16376.78027,16481.93945,101130000
1950,16477.69922,16477.69922,16375.55957,16417.00977,87370000
1951,16408.01953,16495.25977,16378.79981,16458.56055,184970000
1952,16459.26953,16520.59961,16316.25,16414.43945,111570000
1953,16420.48047,16453.49023,16332.98047,16373.33984,87470000
1954,16371.99023,16372.95996,16140.58008,16197.34961,100540000
1955,16203.29004,16203.29004,15879.11035,15879.11035,141450000
1956,15879.04981,15942.76953,15783.54981,15837.87988,127540000
1957,15840.83984,15945.88965,15840.83984,15928.55957,89110000
1958,15927.08008,15927.08008,15708.98047,15738.79004,109590000
1959,15743.03027,15907.53027,15733.26953,15848.61035,92100000
1960,15847.19043,15847.19043,15617.54981,15698.84961,137090000
1961,15697.69043,15708.54004,15356.16992,15372.79981,151050000
1962,15372.92969,15481.84961,15356.62012,15445.24023,124110000
1963,15443,15478.20996,15340.69043,15440.23047,105130000
1964,15443.83008,15632.08984,15443,15628.53027,106980000
1965,15630.63965,15798.50977,15625.53027,15794.08008,105780000
1966,15793.62988,15801.79004,15733.69043,15801.79004,84110000
1967,15804.16992,16027.19043,15803.40039,15994.76953,95930000
1968,15993.04004,16036.55957,15928.75,15963.94043,77310000
1969,15946.99023,16039.37012,15863.25,16027.58984,99470000
1970,16018.08008,16175.54981,15985.38965,16154.38965,84060000
1971,16153.96973,16167.33008,16107.04004,16130.40039,91250000
1972,16126.23047,16225.71973,16031.66016,16040.55957,80560000
1973,16044.15039,16161.63965,16006.58984,16133.23047,77720000
1974,16135.91992,16191.91992,16093.79981,16103.29981,126580000
1975,16102.26953,16300.04004,16102.26953,16207.13965,244580000
1976,16207.33984,16254.25977,16147.25,16179.66016,99470000
1977,16180.36035,16252.34961,16155.86035,16198.41016,93980000
1978,16197.7002,16276.28027,16159.80957,16272.65039,97640000
1979,16273.23047,16398.94922,16226.08984,16321.70996,122110000
1980,16321.70996,16321.70996,16071.25,16168.03027,92760000
1981,16169.32031,16419.49023,16169.32031,16395.88086,96120000
1982,16395.88086,16406.55078,16343.95996,16360.17969,73980000
1983,16360.55957,16450.16992,16360.55957,16421.89063,75900000
1984,16424.5293,16505.69922,16398.85938,16452.7207,80690000
1985,16453.09961,16453.09961,16334.2002,16418.67969,68210000
1986,16419.39063,16460.33008,16325.16992,16351.25,78150000
1987,16350.66992,16364.74023,16260.03027,16340.08008,77900000
1988,16341.54981,16405.07031,16084.09961,16108.88965,86160000
1989,16106.32031,16165.04981,16046.99023,16065.66992,85660000
1990,16066.37012,16270.33984,16066.37012,16247.21973,88930000
1991,16245.92969,16369.94043,16245.92969,16336.19043,79140000
1992,16335.70996,16363.32031,16126.29004,16222.16992,90110000
1993,16221.98047,16353.98047,16160.33008,16331.04981,91530000
1994,16332.69043,16456.44922,16290.79004,16302.76953,353670000
1995,16303.28027,16380.50977,16215.55957,16276.69043,110620000
1996,16279.2002,16407.17969,16279.2002,16367.87988,89110000
1997,16370.70996,16466.03906,16268.99023,16268.99023,92770000
1998,16268.66992,16300.94043,16191.79004,16264.23047,93650000
1999,16267.76953,16414.85938,16267.76953,16323.05957,86370000
2000,16324.21973,16480.84961,16324.21973,16457.66016,104510000
2001,16458.05078,16565.73047,16457.59961,16532.60938,88010000
2002,16532.80078,16588.18945,16506.59961,16573,78120000
2003,16572.35938,16604.15039,16527.59961,16572.55078,77220000
2004,16576.01953,16631.63086,16392.76953,16412.71094,104350000
2005,16414.15039,16421.38086,16244.00977,16245.87012,116540000
2006,16245.16016,16296.86035,16180.28027,16256.13965,98510000
2007,16256.37012,16438.82031,16256.37012,16437.17969,91550000
2008,16437.24023,16456.11914,16153.33984,16170.21973,112550000
2009,16168.87012,16168.87012,16015.32031,16026.75,119550000
2010,16028.29004,16184.75977,16028.29004,16173.24023,90020000
2011,16173.49023,16272.9502,16063.2002,16262.55957,97850000
2012,16266.23047,16424.84961,16266.23047,16424.84961,94650000
2013,16424.14063,16460.49023,16368.13965,16408.53906,136190000
2014,16408.91992,16459.7793,16402.08008,16449.25,79500000
2015,16449.38086,16565.71094,16449.38086,16514.36914,84830000
2016,16513.73047,16525.99023,16477.2793,16501.65039,76830000
2017,16503.39063,16541.25977,16452.30078,16501.65039,80340000
2018,16503.25977,16503.25977,16333.78027,16361.45996,90630000
2019,16363.2002,16500.36914,16312.66016,16448.74023,105510000
2020,16451.17969,16559.39063,16451.17969,16535.36914,71240000
2021,16534.85938,16592.2793,16510.86914,16580.83984,92970000
2022,16580.25977,16604.78906,16525.25,16558.86914,75630000
2023,16562.33984,16620.06055,16488.31055,16512.89063,78910000
2024,16509.75,16547.91992,16377.08984,16530.55078,70320000
2025,16529.84961,16529.84961,16399.99023,16401.01953,74340000
2026,16401.66016,16522.93945,16357.34961,16518.53906,93870000
2027,16518.16016,16622.94922,16502.00977,16550.9707,75620000
2028,16551.23047,16588.76953,16498.71094,16583.33984,74980000
2029,16584.82031,16704.83984,16584.82031,16695.4707,71550000
2030,16695.91992,16735.50977,16695.91992,16715.43945,71340000
2031,16716.08008,16717.56055,16595,16613.9707,71970000
2032,16613.51953,16622.90039,16397.46094,16446.81055,106610000
2033,16447.32031,16498.99023,16414.32031,16491.31055,119330000
2034,16490.34961,16526.25977,16442.11914,16511.85938,82180000
2035,16511.2207,16511.2207,16341.29981,16374.30957,75150000
2036,16376.16992,16544.59961,16376.16992,16533.06055,76730000
2037,16532.74023,16565.39063,16489.60938,16543.08008,59250000
2038,16544.49023,16613.07031,16544.49023,16606.26953,61340000
2039,16607.41992,16688.68945,16607.41992,16675.5,80870000
2040,16674.98047,16674.98047,16620.2207,16633.17969,62480000
2041,16637.74023,16698.74023,16620.42969,16698.74023,55500000
2042,16697.33008,16721.2207,16648.84961,16717.16992,105190000
2043,16716.84961,16756.64063,16682.07031,16743.63086,57560000
2044,16736.69922,16736.69922,16690.00977,16722.33984,67830000
2045,16720,16742.91016,16673.65039,16737.5293,65570000
2046,16739.14063,16845.81055,16709.94922,16836.10938,70460000
2047,16839.64063,16924.2793,16839.64063,16924.2793,80530000
2048,16926.08008,16970.16992,16912.91992,16943.09961,67130000
2049,16940.40039,16946.33984,16897.43945,16945.91992,64560000
2050,16943.16016,16943.16016,16821.84961,16843.88086,61860000
2051,16840.48047,16841.57031,16703.73047,16734.18945,72560000
2052,16734.64063,16787.89063,16718.59961,16775.74023,95220000
2053,16765.56055,16802.14063,16722.85938,16781.00977,77900000
2054,16779.21094,16823.55078,16732.91016,16808.49023,63530000
2055,16806.11914,16911.41016,16755.28906,16906.61914,73720000
2056,16909.90039,16923.42969,16858.88086,16921.46094,80220000
2057,16920.61914,16978.01953,16920.61914,16947.08008,247350000
2058,16946.5,16954.26953,16896.08984,16937.25977,63640000
2059,16934.61914,16969.69922,16805.23047,16818.13086,80220000
2060,16817.67969,16883.53906,16799.41016,16867.50977,73920000
2061,16866.81055,16872.51953,16746.08984,16846.13086,63650000
2062,16846.90039,16862.73047,16773.83984,16851.83984,137690000
2063,16852.49023,16871.26953,16801.93945,16826.59961,90360000
2064,16828.5293,16998.69922,16828.5293,16956.07031,74050000
2065,16949.71094,16986.63086,16949.71094,16976.24023,57840000
2066,16979,17074.65039,16979,17068.25977,66800000
2067,17063.83008,17063.83008,16992.44922,17024.21094,61480000
2068,17022.08984,17022.08984,16874.78906,16906.61914,75250000
2069,16916.83008,16998.94922,16913.81055,16985.60938,67120000
2070,16980.34961,16980.34961,16805.38086,16915.07031,67510000
2071,16918.31055,16949.46094,16860.30078,16943.81055,6.10E+07
2072,16950.92969,17088.42969,16950.92969,17055.41992,60570000
2073,17055.0293,17120.33984,17006.39063,17060.67969,101730000
2074,17061.91016,17139.34961,17061.91016,17138.19922,111500000
2075,17133.44922,17151.56055,16966.18945,16976.81055,99240000
2076,16978.16016,17113.50977,16977.51953,17100.17969,112530000
2077,17095.10938,17095.10938,16974.33984,17051.73047,67590000
2078,17054.9707,17133.42969,17040.13086,17113.53906,77960000
2079,17117.00977,17121.05078,17058.05078,17086.63086,73440000
2080,17092.01953,17119.83008,17061.07031,17083.80078,66390000
2081,17079.5,17082.33008,16915.65039,16960.57031,67290000
2082,16956.91016,17001.38086,16877.7207,16982.58984,66190000
2083,16984.33008,17056.46094,16912.10938,16912.10938,75980000
2084,16920.10938,16983.93945,16817.16016,16880.35938,77750000
2085,16869.63086,16869.63086,16563.30078,16563.30078,101670000
2086,16561.69922,16584.75,16437.07031,16493.36914,84860000
2087,16493.7207,16596.2207,16447.19922,16569.2793,76260000
2088,16559.9707,16559.9707,16369.54981,16429.4707,76630000
2089,16425.09961,16490.69922,16372.32031,16443.33984,78600000
2090,16448.28906,16504.34961,16333.78027,16368.26953,80430000
2091,16369.67969,16556.58984,16364.21973,16553.92969,82420000
2092,16557.26953,16627.99023,16557.26953,16569.98047,65558600
2093,16565.55078,16589.31055,16518.06055,16560.53906,62770000
2094,16567.53906,16670.28906,16567.53906,16651.80078,66020000
2095,16657.32031,16714.2207,16651.66992,16713.58008,62370000
2096,16717.00977,16775.26953,16575.41992,16662.91016,109180000
2097,16664.44922,16840.2793,16664.44922,16838.74023,75670000
2098,16839.06055,16929.13086,16839.06055,16919.58984,67220000
2099,16910.0293,16994.89063,16896.55078,16979.13086,61960000
2100,16983.88086,17074.58984,16983.88086,17039.49023,65160000
2101,17038.26953,17064.2793,16984.51953,17001.2207,64330000
2102,17011.81055,17124.74023,17011.81055,17076.86914,57400000
2103,17079.57031,17153.80078,17079.57031,17106.69922,50710000
2104,17111.0293,17134.59961,17090.60938,17122.00977,61690000
2105,17119.06055,17119.06055,17018.33008,17079.57031,51860000
2106,17083.41992,17110.41992,17035.38086,17098.44922,81500000
2107,17097.41992,17113.50977,17009.07031,17067.56055,64820000
2108,17067.24023,17151.89063,17060.21094,17078.2793,62770000
2109,17083.60938,17161.55078,17030.11914,17069.58008,68120000
2110,17065.89063,17137.35938,17009.61914,17137.35938,76630000
2111,17131.71094,17137.88086,17079.16992,17111.41992,65640000
2112,17110.39063,17111.55078,16993.28906,17013.86914,69030000
2113,17016.05078,17080.26953,16974.57031,17068.71094,76780000
2114,17057.41016,17057.41016,16983.88086,17049,63650000
2115,17044.05078,17044.05078,16937.66992,16987.50977,82820000
2116,16988.75977,17051.84961,16951.38086,17031.14063,71740000
2117,17027.16016,17167.05078,16985.55078,17131.9707,73200000
2118,17131.00977,17221.10938,17089.00977,17156.84961,87810000
2119,17163.73047,17275.36914,17163.73047,17265.99023,85300000
2120,17267.21094,17350.64063,17257.46094,17279.74023,349620000
2121,17271.71094,17277.88086,17159.35938,17172.67969,74300000
2122,17165.91016,17171.88086,17055.86914,17055.86914,77090000
2123,17056.64063,17226.59961,17033.92969,17210.06055,80530000
2124,17204.85938,17204.85938,16945.80078,16945.80078,93520000
2125,16948.61914,17148.15039,16948.10938,17113.15039,74670000
2126,17107.68945,17107.68945,16934.42969,17071.2207,70220000
2127,17070.44922,17145.09961,17017.10938,17042.90039,102290000
2128,17040.46094,17041.16016,16776.13086,16804.71094,104240000
2129,16808.26953,16857.25,16674.03906,16801.05078,75490000
2130,16802.19922,17027.83984,16802.19922,17009.68945,87940000
2131,17010.33984,17099.39063,16930.38086,16991.91016,655450000
2132,16988.25,16988.25,16715.78906,16719.39063,79420000
2133,16718.65039,17006.91016,16663.25977,16994.2207,106930000
2134,16989.36914,16989.36914,16649.03906,16659.25,93210000
2135,16654.88086,16757.59961,16543.91016,16544.09961,136370000
2136,16535.42969,16602.41016,16310.46973,16321.07031,107830000
2137,16321.90039,16463.66992,16273.63965,16315.19043,110410000
2138,16313.29981,16313.29981,15855.12012,16141.74023,160380000
2139,16137.13965,16211.12012,15935.21973,16117.24023,131670000
2140,16118.38965,16427.38086,16118.38965,16380.41016,137910000
2141,16373.15039,16401.63086,16260.54004,16399.66992,94320000
2142,16406.0293,16620.7793,16405.76953,16614.81055,105110000
2143,16615.25977,16653.89063,16459.84961,16461.32031,92050000
2144,16468.07031,16767.51953,16468.07031,16677.90039,99420000
2145,16677.03906,16811.71094,16649.7207,16805.41016,90400000
2146,16796.09961,16836.98047,16729.83008,16817.93945,72580000
2147,16825.18945,17006.44922,16825.18945,17005.75,83870000
2148,17005.07031,17065.5,16895.38086,16974.31055,76450000
2149,16968.14063,17223.96094,16920.75977,17195.41992,80180000
2150,17208.7793,17395.53906,17208.7793,17390.51953,121610000
2151,17390.90039,17410.65039,17339.84961,17366.24023,80030000
2152,17368.81055,17397.23047,17278.35938,17383.83984,81390000
2153,17385.75977,17486.58984,17385.75977,17484.5293,76030000
2154,17491.66016,17560.31055,17440.34961,17554.4707,70670000
2155,17558.58008,17575.33008,17493.36914,17573.92969,82860000
2156,17568.98047,17621.86914,17547.50977,17613.74023,71430000
2157,17615.64063,17638.21094,17584.93945,17614.90039,52880000
2158,17604.75,17626.71094,17536.16992,17612.19922,75980000
2159,17618.68945,17705.48047,17583.88086,17652.78906,80540000
2160,17653.10938,17664.15039,17613.19922,17634.74023,72850000
2161,17631.84961,17675.07031,17606.81055,17647.75,70330000
2162,17643.08984,17735.71094,17642.0293,17687.82031,87420000
2163,17685.50977,17712.25977,17624.5,17685.73047,73780000
2164,17677.32031,17720.43945,17603.89063,17719,77740000
2165,17721.01953,17894.83008,17721.01953,17810.06055,140940000
2166,17812.63086,17855.26953,17793.18945,17817.90039,85510000
2167,17819.05078,17854.73047,17790.89063,17814.93945,88190000
2168,17812.25,17833.75977,17791.16016,17827.75,67450000
2169,17830.55078,17893.41992,17807.7793,17828.24023,80470000
2170,17827.26953,17827.26953,17726.55078,17776.80078,86390000
2171,17778.84961,17897.05078,17778.84961,17879.55078,81970000
2172,17880.90039,17924.15039,17855.58984,17912.61914,99400000
2173,17910.01953,17937.96094,17814.81055,17900.09961,76270000
2174,17903.05078,17991.18945,17903.05078,17958.78906,79110000
2175,17954.93945,17960.56055,17804.2793,17852.48047,88681100
2176,17847.36914,17847.36914,17629.57031,17801.19922,100400000
2177,17797.99023,17797.99023,17508.09961,17533.15039,115100000
2178,17534.30078,17758.50977,17534.30078,17596.33984,90100000
2179,17590.05078,17590.05078,17280.83008,17280.83008,121950000
2180,17285.74023,17403.53906,17115.2793,17180.83984,114050000
2181,17173.07031,17427.43945,17067.58984,17068.86914,116640000
2182,17069.16016,17389.30078,17069.16016,17356.86914,118220000
2183,17367.84961,17778.40039,17367.84961,17778.15039,123940000
2184,17778.01953,17874.0293,17746.55078,17804.80078,343690000
2185,17812.25,17962.7793,17812.25,17959.43945,98460000
2186,17971.50977,18069.2207,17970.16016,18024.16992,82890000
2187,18035.73047,18086.24023,18027.7793,18030.21094,42870000
2188,18038.30078,18103.44922,18038.30078,18053.71094,52570000
2189,18046.58008,18073.03906,18021.57031,18038.23047,53870000
2190,18035.01953,18035.01953,17959.69922,17983.07031,47490000
2191,17987.66016,18043.2207,17820.88086,17823.07031,82840000
2192,17823.07031,17951.7793,17731.30078,17832.99023,76270000
2193,17821.30078,17821.30078,17475.92969,17501.65039,116160000
2194,17504.17969,17581.05078,17262.36914,17371.64063,101870000
2195,17374.7793,17597.08008,17374.7793,17584.51953,91030000
2196,17591.9707,17916.03906,17591.9707,17907.86914,114890000
2197,17911.01953,17915.32031,17686.08984,17737.36914,93390000
2198,17742.05078,17793.88086,17571.58008,17640.83984,92500000
2199,17645.01953,17923.00977,17498.23047,17613.67969,99360000
2200,17609.06055,17609.06055,17264.90039,17427.08984,109180000
2201,17436.30078,17517.41016,17298.03906,17320.71094,94520000
2202,17320,17528.36914,17243.55078,17511.57031,140480000
2203,17516.96094,17588.69922,17346.73047,17515.23047,119600000
2204,17509.96094,17599.58008,17396.03906,17554.2793,95530000
2205,17557.28906,17840.89063,17482.53906,17813.98047,111980000
2206,17812.5,17812.5,17667.5293,17672.59961,97110000
2207,17668.10938,17696.35938,17567.59961,17678.69922,87220000
2208,17638.5293,17638.5293,17288.31055,17387.21094,135940000
2209,17402.91016,17484.41016,17189,17191.36914,115980000
2210,17195.28906,17433.13086,17136.30078,17416.84961,111690000
2211,17416.84961,17419.90039,17156.82031,17164.94922,168560000
2212,17169.99023,17367.67969,17037.75977,17361.03906,108090000
2213,17369.9707,17670.75977,17369.9707,17666.40039,112860000
2214,17664.99023,17782.2207,17603.21094,17673.01953,102560000
2215,17677.25977,17889.58008,17677.25977,17884.88086,79890000
2216,17881.53906,17951.08984,17764.40039,17824.28906,93610000
2217,17821.49023,17821.49023,17685.32031,17729.21094,81590000
2218,17736.15039,17890.33984,17729.24023,17868.75977,89930000
2219,17867.85938,17897.21094,17759.65039,17862.14063,89890000
2220,17862.14063,17975.65039,17862.14063,17972.38086,117160000
2221,17968.65039,18037.41016,17961.75977,18019.34961,85230000
2222,18019.80078,18052.00977,17951.41016,18047.58008,98760000
2223,18045.7207,18048.69922,17982.19922,18029.84961,75090000
2224,18028.66992,18028.66992,17924.59961,17985.76953,79130000
2225,17985.76953,18144.28906,17878.36914,18140.43945,111390000
2226,18140.75977,18141.21094,18054.83984,18116.83984,83670000
2227,18112.57031,18231.08984,18098.73047,18209.18945,79310000
2228,18208.66992,18244.38086,18182.75977,18224.57031,80480000
2229,18224.41016,18239.42969,18157.07031,18214.41992,81500000
2230,18213.25977,18213.25977,18132.38086,18132.69922,101110000
2231,18134.05078,18288.63086,18122.58984,18288.63086,89790000
2232,18281.94922,18281.94922,18136.88086,18203.36914,83830000
2233,18203.36914,18203.36914,18029.5,18096.90039,80900000
2234,18096.90039,18160.34961,18087.65039,18135.7207,75840000
2235,18135.7207,18135.7207,17825.15039,17856.7793,113350000
2236,17856.56055,18031.03906,17856.56055,17995.7207,85820000
2237,17989.56055,17989.56055,17662.93945,17662.93945,120450000
2238,17662.93945,17731.7793,17627,17635.39063,102120000
2239,17626.83984,17900.09961,17620.49023,17895.2207,111550000
2240,17889.05078,17889.05078,17629.89063,17749.31055,113620000
2241,17751.24023,17988.5,17751.24023,17977.41992,101760000
2242,17972.2207,17972.2207,17785.78906,17849.08008,82560000
2243,17846.80078,18097.11914,17697.51953,18076.18945,130950000
2244,18072.58008,18072.99023,17934.24023,17959.0293,107820000
2245,17961.13086,18197.28906,17961.13086,18127.65039,333870000
2246,18136.73047,18205.92969,18116.03906,18116.03906,98030000
2247,18110.86914,18149.24023,18010.43945,18011.14063,87190000
2248,18012.60938,18041.9707,17718.53906,17718.53906,106560000
2249,17716.26953,17759.50977,17579.26953,17678.23047,117740000
2250,17673.63086,17729.14063,17630.49023,17712.66016,103220000
2251,17727.48047,18008.64063,17727.48047,17976.31055,104040000
2252,17965.36914,17965.36914,17773.01953,17776.11914,119470000
2253,17778.51953,17778.51953,17585.00977,17698.17969,103360000
2254,17699.51953,17815.0293,17673.49023,17763.24023,87370000
2255,17755.5,17941.78906,17646.80078,17880.84961,100850000
2256,17884.32031,17983.11914,17871.21094,17875.41992,72150000
2257,17877.61914,17976.19922,17822.23047,17902.50977,76820000
2258,17902.50977,17984.2207,17823.09961,17958.73047,86740000
2259,17956.73047,18066.75977,17945.55078,18057.65039,116410000
2260,18052.32031,18107.57031,17974.81055,17977.03906,120090000
2261,17979.10938,18075.59961,17905.48047,18036.69922,82830000
2262,18045.71094,18160.51953,18045.71094,18112.60938,113610000
2263,18106.26953,18169.25977,18063.85938,18105.76953,89520000
2264,18102.56055,18102.56055,17748.5293,17826.30078,138860000
2265,17841.17969,18092.2207,17841.17969,18034.92969,103160000
2266,18034.23047,18109.69922,17929.63086,17949.58984,95180000
2267,17950.82031,18056.01953,17887.75977,18038.26953,91260000
2268,18031.90039,18133.0293,17966.76953,18058.68945,100240000
2269,18056.41992,18108.86914,18009.08008,18080.14063,119130000
2270,18097.89063,18175.56055,18024.66016,18037.9707,121110000
2271,18035.90039,18119.65039,17917.35938,18110.14063,124930000
2272,18093.68945,18096.46094,17953.68945,18035.5293,102080000
2273,18033.33008,18033.33008,17774.89063,17840.51953,129180000
2274,17859.26953,18028.89063,17859.26953,18024.06055,91700000
2275,18026.01953,18133.75977,18026.01953,18070.40039,86010000
2276,18062.5293,18086.00977,17905.71094,17928.19922,95340000
2277,17934.81055,18019.75,17733.11914,17841.98047,100430000
2278,17840.25,17973.07031,17796.93945,17924.06055,80920000
2279,17933.64063,18205.23047,17933.64063,18191.10938,94960000
2280,18187.7793,18199.94922,18089.10938,18105.16992,86050000
2281,18096.16016,18119.17969,17924.80078,18068.23047,89270000
2282,18070.36914,18132.78906,18039.19922,18060.49023,85180000
2283,18062.49023,18255.21094,18062.49023,18252.24023,91580000
2284,18251.9707,18272.7207,18215.07031,18272.56055,108220000
2285,18267.25,18325.53906,18244.25977,18298.88086,79080000
2286,18300.48047,18351.35938,18261.34961,18312.39063,87200000
2287,18315.06055,18350.13086,18272.56055,18285.40039,80190000
2288,18285.86914,18314.89063,18249.90039,18285.74023,84270000
2289,18286.86914,18286.86914,18217.14063,18232.01953,78890000
2290,18229.75,18229.75,17990.01953,18041.53906,109440000
2291,18045.08008,18190.34961,18045.08008,18162.99023,96400000
2292,18154.14063,18154.14063,18066.40039,18126.11914,67510000
2293,18128.11914,18128.11914,17967.74023,18010.67969,139810000
2294,18017.82031,18105.83008,17982.06055,18040.36914,85640000
2295,18033.33008,18091.86914,17925.33008,18011.93945,77550000
2296,18018.41992,18168.08984,18010.41992,18076.26953,73120000
2297,18072.4707,18087.15039,17876.94922,17905.58008,93470000
2298,17905.38086,17940.7793,17822.90039,17849.46094,89140000
2299,17849.46094,17852.34961,17760.60938,17766.55078,86300000
2300,17766.94922,17817.83008,17714.9707,17764.03906,90550000
2301,17765.38086,18045.14063,17765.38086,18000.40039,96980000
2302,18001.26953,18109.76953,18001.26953,18039.36914,89490000
2303,18035.83008,18035.83008,17857.07031,17898.83984,83760000
2304,17890.75977,17890.75977,17698.41992,17791.16992,91920000
2305,17787.42969,17919.61914,17774.11914,17904.48047,77510000
2306,17909.58008,17998,17839.65039,17935.74023,92410000
2307,17944.60938,18174.73047,17944.60938,18115.83984,94460000
2308,18116.24023,18117.71094,18010.58008,18015.94922,258300000
2309,18027.63086,18181.66992,18027.63086,18119.7793,77780000
2310,18121.7793,18188.81055,18108.09961,18144.07031,75970000
2311,18139.09961,18139.09961,17966.07031,17966.07031,104980000
2312,17977.10938,18036.09961,17890.35938,17890.35938,78990000
2313,17892.0293,18013.15039,17892.0293,17946.67969,158120000
2314,17936.74023,17936.74023,17590.55078,17596.34961,116340000
2315,17599.96094,17714.66016,17576.5,17619.50977,126460000
2316,17638.11914,17801.83008,17638.11914,17757.91016,87010000
2317,17763.32031,17825.49023,17687.51953,17730.10938,83080000
2318,17728.08008,17734.35938,17564.35938,17683.58008,90130000
2319,17684.91992,17793.44922,17465.67969,17776.91016,105840000
2320,17759.00977,17759.00977,17496.2207,17515.41992,69830000
2321,17530.38086,17764.84961,17530.38086,17548.61914,100520000
2322,17561.11914,17797.49023,17561.11914,17760.41016,85800000
2323,17787.26953,17987.57031,17787.26953,17977.67969,86380000
2324,17974.60938,18072.82031,17956.16992,18053.58008,76740000
2325,18053.38086,18090.39063,18010.15039,18050.16992,80460000
2326,18078.16016,18131.60938,18065.33008,18120.25,85030000
2327,18117.58008,18121.11914,18032.06055,18086.44922,106510000
2328,18085.91016,18137.11914,18064.5,18100.41016,75060000
2329,18096.66992,18096.66992,17868.33984,17919.28906,100170000
2330,17918.34961,17919.34961,17807.41016,17851.03906,112370000
2331,17853.7793,17860.94922,17705.0293,17731.91992,88600000
2332,17731.05078,17756.53906,17553.73047,17568.5293,103470000
2333,17561.7793,17561.7793,17399.16992,17440.58984,117860000
2334,17449.81055,17650.07031,17449.81055,17630.26953,103450000
2335,17631.40039,17776.7793,17629.19922,17751.39063,93140000
2336,17743.24023,17761.25,17640.84961,17745.98047,76650000
2337,17755.86914,17783.58984,17671.58984,17689.85938,106120000
2338,17696.74023,17704.75977,17496.60938,17598.19922,87880000
2339,17596.92969,17635.7793,17505.5,17550.68945,99060000
2340,17555.24023,17661.36914,17492.90039,17540.4707,102450000
2341,17542.60938,17572.03906,17362.85938,17419.75,96170000
2342,17414.93945,17414.93945,17279.08008,17373.38086,81800000
2343,17375.17969,17629.13086,17375.17969,17615.16992,92430000
2344,17593.58984,17593.58984,17352.63086,17402.83984,103010000
2345,17382.92969,17423.90039,17125.81055,17402.50977,120400000
2346,17401.64063,17481.7793,17341.33984,17408.25,88550000
2347,17410.11914,17492.90039,17394.06055,17477.40039,82120000
2348,17472.66016,17551.40039,17341.7207,17545.17969,73380000
2349,17537.30078,17568.40039,17486.41992,17511.33984,79900000
2350,17508.74023,17517.18945,17282.41992,17348.73047,104720000
2351,17345.32031,17345.32031,16990.68945,16990.68945,128530000
2352,16990.68945,16990.68945,16459.55078,16459.75,225170000
2353,16459.75,16459.75,15370.33008,15871.34961,293920000
2354,15882.26953,16312.94043,15651.24023,15666.44043,213220000
2355,15676.25977,16303.75,15676.25977,16285.50977,208420000
2356,16285.50977,16666.68945,16285.50977,16654.76953,171980000
2357,16649.41992,16669.9707,16535.17969,16643.00977,131790000
2358,16632.01953,16632.01953,16444.05078,16528.0293,141440000
2359,16528.0293,16528.0293,15979.9502,16058.34961,171390000
2360,16058.34961,16352.58008,16058.34961,16351.37988,133480000
2361,16364.33984,16550.07031,16317.30957,16374.75977,109730000
2362,16371.75977,16371.75977,16026.61035,16102.37988,127270000
2363,16109.92969,16503.41016,16109.92969,16492.67969,123870000
2364,16505.03906,16664.65039,16220.09961,16253.57031,118790000
2365,16252.57031,16441.93945,16212.08008,16330.40039,122690000
2366,16330.40039,16434.75977,16244.65039,16433.08984,104630000
2367,16450.85938,16450.85938,16330.87012,16370.95996,92660000
2368,16382.58008,16644.10938,16382.58008,16599.84961,93050000
2369,16599.50977,16755.98047,16593.90039,16739.94922,99620000
2370,16738.08008,16933.42969,16639.92969,16674.74023,129600000
2371,16674.74023,16674.74023,16343.75977,16384.58008,341690000
2372,16406.09961,16578.59961,16391.88086,16510.18945,90730000
2373,16477.44922,16477.44922,16221.73047,16330.46973,119010000
2374,16332.80957,16355.29004,16211.98047,16279.88965,86030000
2375,16257.11035,16257.11035,16016.36035,16201.32031,122220000
2376,16205.07031,16465.23047,16205.07031,16314.66992,130790000
2377,16313.25977,16313.25977,15981.84961,16001.88965,139930000
2378,16001.75977,16118.88965,15942.37012,16049.12988,121160000
2379,16057.08008,16297.59961,16057.08008,16284.7002,145740000
2380,16278.62012,16348.87012,16073.82031,16272.00977,111420000
2381,16258.25,16472.76953,16013.66016,16472.36914,136890000
2382,16502.09961,16798.36914,16502.09961,16776.42969,127660000
2383,16774.01953,16865.08984,16746.0293,16790.18945,120010000
2384,16805.41992,16963.30078,16765,16912.28906,115690000
2385,16904.16992,17081.2793,16859.33984,17050.75,100730000
2386,17054.68945,17110.88086,17027.23047,17084.49023,103730000
2387,17082.28906,17139.21094,17064.58008,17131.85938,72500000
2388,17113.55078,17172.81055,17034.44922,17081.89063,99400000
2389,17079.08008,17111.38086,16887.66992,16924.75,120110000
2390,16944.85938,17144.41992,16933.57031,17141.75,122960000
2391,17141.75,17220.01953,17107.34961,17215.9707,145880000
2392,17209.42969,17235.94922,17129.18945,17230.53906,118430000
2393,17228.4707,17264.88086,17147.99023,17217.10938,106670000
2394,17225.92969,17314.99023,17153.13086,17168.60938,107100000
2395,17180.88086,17505.17969,17180.88086,17489.16016,152420000
2396,17525.10938,17679.36914,17525.10938,17646.69922,158090000
2397,17649.57031,17660.69922,17602.50977,17623.05078,116660000
2398,17608.89063,17635.17969,17540.57031,17581.42969,113960000
2399,17586.68945,17779.94922,17556.71094,17779.51953,115630000
2400,17771.5,17786,17684.7207,17755.80078,90300000
2401,17756.59961,17799.96094,17662.86914,17663.53906,149250000
